success,family,n_qubits,n_t_gates,n_total_gates,ofd_success,ofd_fail,ofd_rate,final_chi,final_nu,final_S2,runtime,seed,extra_metadata,graph_type,code_distance,ansatz,n_layers,density,avg_clifford_depth,max_clifford_depth,min_clifford_depth,std_clifford_depth,avg_light_cone_width,max_light_cone_width,spatial_uniformity,depth_variance,n_gates
true,Random Clifford+T (All-to-all),12,18,450,12,6,0.6666666667,64,12,2.035468481,1015.649805,1663569200,"Dict{String, Any}()",,,,,,24.0,24.0,24.0,0.0,7.888888888888889,11.0,0.5696685170880649,36.63636363636363,450.0
true,Random Clifford+T (All-to-all),12,18,450,12,6,0.6666666667,32,12,2.513584929,1098.195158,2481972429,"Dict{String, Any}()",,,,,,24.0,24.0,24.0,0.0,8.61111111111111,12.0,0.037749551350623634,70.81818181818181,450.0
true,Random Clifford+T (All-to-all),12,18,450,12,6,0.6666666667,64,12,2.597318727,769.7175729,1029834987,"Dict{String, Any}()",,,,,,24.0,24.0,24.0,0.0,9.222222222222221,12.0,0.30611133351128916,52.09090909090909,450.0
true,Random Clifford+T (All-to-all),12,18,450,12,6,0.6666666667,64,12,2.683806768,861.132848,236299732,"Dict{String, Any}()",,,,,,24.0,24.0,24.0,0.0,7.833333333333333,12.0,0.2546440075000701,60.63636363636363,450.0
true,Random Clifford+T (All-to-all),12,18,450,12,6,0.6666666667,64,12,3.170151167,1117.839623,3932241929,"Dict{String, Any}()",,,,,,24.0,24.0,24.0,0.0,9.11111111111111,12.0,0.3617152614957746,51.0,450.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.01329803467,329442904,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.625,16.0,0.0,31.2,264.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.03400301933,2540007905,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,11.875,15.0,0.0,36.8,264.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.0333878994,620336553,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,9.75,16.0,0.0,24.4,264.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.01054310799,67013680,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,7.5,15.0,0.0,36.266666666666666,264.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.008955001831,1844551128,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,9.125,14.0,0.0,17.333333333333332,264.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.009037017822,1676848195,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,7.75,15.0,0.0,48.93333333333333,264.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.007194042206,974489995,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.75,15.0,0.0,26.666666666666668,264.0
true,Random Clifford+T (All-to-all),16,8,264,8,0,1.0,1,8,0.0,0.009177207947,3388956768,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,9.125,15.0,0.0,21.733333333333334,264.0
true,Random Clifford+T (All-to-all),16,16,528,15,1,0.9375,4,15,0.8329910614,300.9527049,1473639190,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.75,16.0,0.0,51.6,528.0
true,Random Clifford+T (All-to-all),16,16,528,14,2,0.875,8,14,1.230189604,439.2498951,3556860044,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,12.1875,16.0,0.0,96.53333333333333,528.0
true,Random Clifford+T (All-to-all),16,16,528,16,0,1.0,1,16,0.0,0.01473808289,3037595058,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,9.9375,14.0,0.06458565330651467,28.0,528.0
true,Random Clifford+T (All-to-all),16,16,528,15,1,0.9375,4,15,0.6380865236,206.9515278,1221962088,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.6875,15.0,0.06458565330651467,122.66666666666667,528.0
true,Random Clifford+T (All-to-all),16,16,528,15,1,0.9375,4,15,0.8329910614,225.2672689,4189915855,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.6875,16.0,0.1339745962155614,63.86666666666667,528.0
true,Random Clifford+T (All-to-all),16,16,528,16,0,1.0,1,16,0.0,0.01206898689,3791277964,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,12.125,16.0,0.1339745962155614,65.73333333333333,528.0
true,Random Clifford+T (All-to-all),16,16,528,15,1,0.9375,4,15,0.8197487597,217.7530441,287018004,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,12.375,16.0,0.0,78.53333333333333,528.0
true,Random Clifford+T (All-to-all),16,16,528,15,1,0.9375,4,15,0.9440248672,176.910799,1735010209,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.125,16.0,0.1339745962155614,93.86666666666666,528.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,3.901340324,2021.589967,782757404,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.25,16.0,0.18350341907227408,52.4,792.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,4.126292751,1527.776415,2409553119,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,12.0,16.0,0.18350341907227408,82.26666666666667,792.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,4.226944464,1872.724134,3838798960,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.708333333333334,16.0,0.0871290708247231,48.13333333333333,792.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,3.934624402,2219.137608,3571354608,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.416666666666666,15.0,0.33333333333333337,91.46666666666667,792.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,4.163679727,1735.736377,729078067,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.708333333333334,16.0,0.29289321881345254,85.73333333333333,792.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,4.042906579,1866.937401,1095383721,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,10.041666666666666,16.0,0.21826404002942834,80.0,792.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,3.417377132,2442.683391,3460973355,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,9.791666666666666,16.0,0.18350341907227408,88.93333333333334,792.0
true,Random Clifford+T (All-to-all),16,24,792,16,8,0.6666666667,256,16,4.160607983,1788.385185,3091601037,"Dict{String, Any}()",,,,,,32.0,32.0,32.0,0.0,11.166666666666666,16.0,0.02817468419244984,42.93333333333333,792.0
true,Bernstein-Vazirani,8,4,23,4,0,1.0,1,4,0.0,0.05991196632,2609012160,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7857142857142857,23.0
true,Bernstein-Vazirani,8,4,24,2,2,0.5,2,2,0.4164955307,51.21420693,3787343822,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.857142857142857,24.0
true,Bernstein-Vazirani,8,4,24,4,0,1.0,1,4,0.0,0.06681799889,3168977933,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2857142857142856,24.0
true,Bernstein-Vazirani,8,4,23,4,0,1.0,1,4,0.0,0.10085392,1875213814,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7857142857142857,23.0
true,Bernstein-Vazirani,8,4,21,2,2,0.5,2,2,0.0,0.04275202751,993524805,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0714285714285714,21.0
true,Bernstein-Vazirani,8,4,24,3,1,0.75,1,3,0.0,0.02856492996,2115287708,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.7142857142857144,24.0
true,Bernstein-Vazirani,8,4,24,3,1,0.75,2,3,0.0,0.0462808609,3227094606,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2857142857142856,24.0
true,Bernstein-Vazirani,8,4,23,3,1,0.75,2,3,0.0,0.2684760094,3644623962,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,23.0
true,Bernstein-Vazirani,8,8,28,6,2,0.75,2,6,0.0,35.65931702,2308396932,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2928932188134524,1.1428571428571428,28.0
true,Bernstein-Vazirani,8,8,26,6,2,0.75,1,6,0.0,11.94465899,2564855118,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.1339745962155614,0.8571428571428571,26.0
true,Bernstein-Vazirani,8,8,26,4,4,0.5,1,4,0.0,47.26407003,3396965080,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5714285714285716,26.0
true,Bernstein-Vazirani,8,8,28,5,3,0.625,2,5,0.0,0.05493211746,4286626769,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.142857142857143,28.0
true,Bernstein-Vazirani,8,8,27,5,3,0.625,2,5,0.0,34.76466823,3369837106,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.7857142857142856,27.0
true,Bernstein-Vazirani,8,8,27,5,3,0.625,2,5,0.0,23.93138289,2625020761,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.1339745962155614,2.7857142857142856,27.0
true,Bernstein-Vazirani,8,8,29,5,3,0.625,2,5,0.0,23.45970201,659758657,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0714285714285716,29.0
true,Bernstein-Vazirani,8,8,27,5,3,0.625,2,5,0.0,24.293154,3728832396,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0714285714285714,27.0
true,Bernstein-Vazirani,8,12,31,8,4,0.6666666667,2,8,0.0,77.58977509,2938638441,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.11808289631180313,2.2142857142857144,31.0
true,Bernstein-Vazirani,8,12,30,6,6,0.5,2,6,0.0,105.4231508,1200690128,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.857142857142857,30.0
true,Bernstein-Vazirani,8,12,32,7,5,0.5833333333,1,7,0.0,22.87272716,769328794,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.42264973081037427,2.857142857142857,32.0
true,Bernstein-Vazirani,8,12,32,7,5,0.5833333333,2,7,0.0,81.76191592,1259705725,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.18350341907227408,4.285714285714286,32.0
true,Bernstein-Vazirani,8,12,31,7,5,0.5833333333,2,7,0.0,132.322407,639835621,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,1.3571428571428572,31.0
true,Bernstein-Vazirani,8,12,30,6,6,0.5,2,6,0.2457753667,193.4585259,2452266427,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.33333333333333337,1.4285714285714286,30.0
true,Bernstein-Vazirani,8,12,31,6,6,0.5,2,6,0.0,129.668823,1418212702,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.071428571428571,31.0
true,Bernstein-Vazirani,8,12,30,7,5,0.5833333333,1,7,0.0,69.13871789,1194303723,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.05719095841793653,2.857142857142857,30.0
true,Bernstein-Vazirani,12,6,37,5,1,0.8333333333,2,5,0.0,0.03395915031,1519925861,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.333333333333334,37.0
true,Bernstein-Vazirani,12,6,34,6,0,1.0,1,6,0.0,0.008897781372,1549629446,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2424242424242424,34.0
true,Bernstein-Vazirani,12,6,38,6,0,1.0,1,6,0.0,0.00387096405,1287112609,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.787878787878787,38.0
true,Bernstein-Vazirani,12,6,35,5,1,0.8333333333,2,5,0.0,0.03565692902,690529118,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.7878787878787876,35.0
true,Bernstein-Vazirani,12,6,34,5,1,0.8333333333,2,5,0.0,0.03424596786,221055649,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.151515151515152,34.0
true,Bernstein-Vazirani,12,6,33,5,1,0.8333333333,2,5,0.0,0.03855800629,1662428744,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0909090909090908,33.0
true,Bernstein-Vazirani,12,6,36,4,2,0.6666666667,1,4,0.0,0.1574831009,4209677256,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,36.0
true,Bernstein-Vazirani,12,6,40,6,0,1.0,1,6,0.0,0.00306391716,2317359967,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.515151515151516,40.0
true,Bernstein-Vazirani,12,12,43,9,3,0.75,2,9,0.0,107.5155001,2390781718,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0871290708247231,5.787878787878788,43.0
true,Bernstein-Vazirani,12,12,42,10,2,0.8333333333,2,10,0.0,11.971802,3026842909,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.42264973081037427,3.272727272727273,42.0
true,Bernstein-Vazirani,12,12,37,8,4,0.6666666667,8,8,1.109642711,322.444525,375647983,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6060606060606062,37.0
true,Bernstein-Vazirani,12,12,40,8,4,0.6666666667,2,8,0.0,58.20847988,2843436847,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.18350341907227397,1.878787878787879,40.0
true,Bernstein-Vazirani,12,12,40,8,4,0.6666666667,2,8,0.0,92.86587501,1477067363,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0871290708247231,2.606060606060606,40.0
true,Bernstein-Vazirani,12,12,40,7,5,0.5833333333,2,7,0.0,95.11582613,3764377518,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0871290708247231,3.5151515151515156,40.0
true,Bernstein-Vazirani,12,12,41,8,4,0.6666666667,2,8,0.0,22.61748815,2560835632,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0871290708247231,1.9696969696969697,41.0
true,Bernstein-Vazirani,12,12,40,8,4,0.6666666667,2,8,0.0,180.184545,85442650,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.18350341907227397,1.696969696969697,40.0
true,Bernstein-Vazirani,12,18,49,10,8,0.5555555556,2,10,0.0,536.8749762,2793333191,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.16112950719213892,4.96969696969697,49.0
true,Bernstein-Vazirani,12,18,49,9,9,0.5,2,9,0.0,489.996474,1910520332,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.07704179300910274,3.333333333333333,49.0
true,Bernstein-Vazirani,12,18,50,9,9,0.5,1,9,0.0,426.129096,1450992792,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.20650795238412778,5.6060606060606055,50.0
true,Bernstein-Vazirani,12,18,48,9,9,0.5,2,9,0.0,0.2949981689,3019443256,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3617152614957746,2.272727272727273,48.0
true,Bernstein-Vazirani,12,18,45,10,8,0.5555555556,2,10,0.0,449.2026682,952918585,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,2.727272727272727,45.0
true,Bernstein-Vazirani,12,18,46,7,11,0.3888888889,2,7,0.0,60.37245393,675584410,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.037749551350623634,2.151515151515152,46.0
true,Bernstein-Vazirani,12,18,50,9,9,0.5,2,9,0.4164955307,88.49516797,1225843260,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3617152614957746,6.333333333333332,50.0
true,Bernstein-Vazirani,12,18,46,9,9,0.5,4,9,0.4164955307,363.8768871,2615802078,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3617152614957746,2.515151515151515,46.0
true,Bernstein-Vazirani,16,8,47,8,0,1.0,1,8,0.0,0.03172588348,2019063140,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.45,47.0
true,Bernstein-Vazirani,16,8,46,6,2,0.75,2,6,0.0,0.1275029182,3716221468,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.933333333333333,46.0
true,Bernstein-Vazirani,16,8,45,6,2,0.75,2,6,0.0,47.65211487,4264664224,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.85,45.0
true,Bernstein-Vazirani,16,8,50,8,0,1.0,1,8,0.0,0.006484985352,180774440,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.466666666666667,50.0
true,Bernstein-Vazirani,16,8,47,7,1,0.875,2,7,0.0,0.06606197357,2137538500,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.183333333333333,47.0
true,Bernstein-Vazirani,16,8,50,7,1,0.875,2,7,0.0,0.05488801003,4112185067,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.266666666666667,50.0
true,Bernstein-Vazirani,16,8,45,6,2,0.75,2,6,0.0,29.12738609,49442086,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.1166666666666667,45.0
true,Bernstein-Vazirani,16,8,47,7,1,0.875,2,7,0.0,0.06188702583,1601719028,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.85,47.0
true,Bernstein-Vazirani,16,16,59,10,6,0.625,1,10,0.0,146.5230811,2442523746,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.316666666666666,59.0
true,Bernstein-Vazirani,16,16,56,9,7,0.5625,2,9,0.4164955307,577.61286,3819768079,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.133333333333334,56.0
true,Bernstein-Vazirani,16,16,57,10,6,0.625,2,10,0.6931471806,346.6403799,773183058,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.183333333333334,57.0
true,Bernstein-Vazirani,16,16,54,11,5,0.6875,4,11,0.6931471806,420.721586,4064065682,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.1339745962155614,2.2,54.0
true,Bernstein-Vazirani,16,16,57,10,6,0.625,4,10,1.386294361,813.9803159,135175634,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.06458565330651467,4.516666666666667,57.0
true,Bernstein-Vazirani,16,16,54,11,5,0.6875,2,11,0.0,60.60721302,256895317,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.20943058495790512,2.8666666666666667,54.0
true,Bernstein-Vazirani,16,16,55,9,7,0.5625,2,9,0.0,91.01636481,3440869455,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.716666666666667,55.0
true,Bernstein-Vazirani,16,16,54,12,4,0.75,2,12,0.5623351446,556.3035712,1249110134,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.466666666666667,54.0
true,Bernstein-Vazirani,16,24,63,13,11,0.5416666667,2,13,0.0,254.3556728,3505166642,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.02817468419244984,3.9833333333333334,63.0
true,Bernstein-Vazirani,16,24,65,13,11,0.5416666667,2,13,0.4164955307,410.4302702,3566092403,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.02817468419244984,10.383333333333333,65.0
true,Bernstein-Vazirani,16,24,65,15,9,0.625,2,15,0.0,1224.386905,3536584588,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.29289321881345254,4.116666666666666,65.0
true,Bernstein-Vazirani,16,24,62,13,11,0.5416666667,2,13,0.0,0.7509889603,3259081590,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.29289321881345254,4.6,62.0
true,Bernstein-Vazirani,16,24,62,14,10,0.5833333333,2,14,0.0,42.10674286,2293957396,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,4.466666666666667,62.0
true,Bernstein-Vazirani,16,24,63,13,11,0.5416666667,4,13,0.6931471806,382.7098629,2099605786,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3763904355376765,2.9166666666666665,63.0
true,Bernstein-Vazirani,16,24,65,14,10,0.5833333333,2,14,0.0,0.5474169254,825129036,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.42264973081037427,7.583333333333333,65.0
true,Bernstein-Vazirani,16,24,63,13,11,0.5416666667,2,13,0.0,756.2825449,863702494,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.3763904355376765,3.316666666666667,63.0
true,Simon's Algorithm,8,4,25,3,1,0.75,2,3,0.0,0.02098107338,3035568968,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,25.0
true,Simon's Algorithm,8,4,22,3,1,0.75,2,3,0.0,0.03568100929,1472247751,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.142857142857143,22.0
true,Simon's Algorithm,8,4,25,3,1,0.75,1,3,0.0,0.09712600708,2779409236,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.7857142857142856,25.0
true,Simon's Algorithm,8,4,28,2,2,0.5,2,2,0.0,0.08310294151,2801191904,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.857142857142857,28.0
true,Simon's Algorithm,8,4,22,3,1,0.75,2,3,0.0,0.03766489029,876947257,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.142857142857143,22.0
true,Simon's Algorithm,8,4,25,4,0,1.0,1,4,0.0,0.06517291069,674285988,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.7857142857142856,25.0
true,Simon's Algorithm,8,4,22,3,1,0.75,2,3,0.0,0.01652789116,3396606398,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2857142857142856,22.0
true,Simon's Algorithm,8,4,25,3,1,0.75,1,3,0.0,0.01612710953,81975392,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.7857142857142856,25.0
true,Simon's Algorithm,8,8,26,4,4,0.5,2,4,0.2457753667,57.69732618,4156551223,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.857142857142857,26.0
true,Simon's Algorithm,8,8,23,4,4,0.5,2,4,0.2457753667,50.58158803,882127733,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,23.0
true,Simon's Algorithm,8,8,23,4,4,0.5,1,4,0.0,24.89778996,2349706207,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.5,23.0
true,Simon's Algorithm,8,8,23,4,4,0.5,2,4,0.4917059725,44.97517204,742295327,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.214285714285714,23.0
true,Simon's Algorithm,8,8,20,3,5,0.375,2,3,0.0,29.52065206,3595527384,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2928932188134524,2.2857142857142856,20.0
true,Simon's Algorithm,8,8,20,4,4,0.5,1,4,0.0,24.716501,2952593854,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2928932188134524,2.2857142857142856,20.0
true,Simon's Algorithm,8,8,32,4,4,0.5,1,4,0.0,23.95823908,2716399904,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2857142857142856,32.0
true,Simon's Algorithm,8,8,29,4,4,0.5,2,4,0.0,24.48468709,4189755867,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.214285714285714,29.0
true,Simon's Algorithm,8,12,33,4,8,0.3333333333,2,4,0.5623351446,207.8887739,3439361149,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.42264973081037427,5.071428571428571,33.0
true,Simon's Algorithm,8,12,30,4,8,0.3333333333,2,4,0.6560750993,164.5955279,948682223,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,4.571428571428571,30.0
true,Simon's Algorithm,8,12,27,5,7,0.4166666667,6,5,0.9655509509,130.0719972,583734314,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.42264973081037427,4.5,27.0
true,Simon's Algorithm,8,12,33,7,5,0.5833333333,2,7,0.0,173.5842419,3015208366,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.5285954792089682,3.357142857142857,33.0
true,Simon's Algorithm,8,12,27,4,8,0.3333333333,2,4,0.4164955307,179.2127061,3590169768,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,4.214285714285714,27.0
true,Simon's Algorithm,8,12,30,5,7,0.4166666667,2,5,0.4198316544,118.9115272,235018155,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.2546440075000701,2.2857142857142856,30.0
true,Simon's Algorithm,8,12,33,4,8,0.3333333333,2,4,0.0,36.4232738,2130704258,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.11808289631180313,3.9285714285714284,33.0
true,Simon's Algorithm,8,12,30,4,8,0.3333333333,4,4,0.8778385781,296.985821,3518225988,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.42264973081037427,5.428571428571429,30.0
true,Simon's Algorithm,12,6,39,4,2,0.6666666667,2,4,0.0,11.98323107,2988558162,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.545454545454546,39.0
true,Simon's Algorithm,12,6,44,3,3,0.5,1,3,0.0,70.76596689,602786038,"Dict{String, Any}()",,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.696969696969696,44.0
